model_id,model_type,params,split,feature,score,rank
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",2,full_411 (sw),0.0225815665683,10
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,orig_1,0.235407028893,1
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,orig_2,0.233785570333,2
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,basi_corolla,0.0812896718977,3
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,year_70,0.0802731586698,4
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,cyli_4,0.0543539977438,5
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,basi_civic,0.0480219006978,6
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,make_dodge,0.0429512723197,7
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,horsepower,0.0406567903124,8
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,basi_411,0.0220133690863,9
DT_paramset-18,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 15, 'max_features': 'log2'}",3,basi_rx2,0.0200905233596,10
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,cyli_4,0.530640811819,1
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,year_76,0.0659901860322,2
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,basi_100ls,0.0271549896142,3
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,make_volvo,0.02587710775,4
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_chevrolet citation,0.0255405487002,5
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,cyli_5,0.0166069461857,6
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_ford pinto,0.0160372564212,7
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,horsepower,0.0153957661643,8
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,basi_omega,0.0150202596725,9
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,basi_pinto,0.0145404458218,10
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,horsepower,0.277071916937,1
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,acceleration,0.170043333787,2
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,year_82,0.0584228837487,3
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_toyota,0.0449768150007,4
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_amc,0.0422236634851,5
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,cyli_8,0.0412660707697,6
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,weight,0.0308820372236,7
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_datsun,0.0267637246466,8
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,year_80,0.0253133420201,9
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_mercury,0.0184436438268,10
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,acceleration,0.180771715743,1
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,orig_1,0.100166350349,2
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,orig_3,0.0932148156203,3
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_79,0.0891559045191,4
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,cyli_4,0.078453083834,5
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_78,0.0661736575517,6
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,weight,0.0636103943369,7
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,displacement,0.0532538514194,8
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,make_amc,0.0309697551143,9
DT_paramset-19,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,basi_100ls,0.0209225204744,10
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,cyli_4,0.574459563976,1
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,year_76,0.0705365862346,2
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,year_73,0.0291659087894,3
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,make_volvo,0.028160644163,4
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_chevrolet citation,0.0273001672551,5
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_audi 100ls,0.024998768631,6
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,cyli_5,0.0177510833376,7
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,horsepower,0.0161063215278,8
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,basi_omega,0.0160550819047,9
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_datsun 280-zx,0.015057709719,10
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,cyli_4,0.231454399017,1
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,acceleration,0.166738395065,2
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,cyli_8,0.151788761071,3
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,weight,0.0556422343762,4
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,year_72,0.0514073846415,5
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_toyota,0.0468583925066,6
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_amc,0.0439900645838,7
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,horsepower,0.0367920914358,8
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,year_80,0.0263723101784,9
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_renault,0.018360389531,10
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,cyli_6,0.260600913943,1
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,acceleration,0.205970099577,2
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,displacement,0.109448791223,3
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_78,0.0740601364075,4
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_79,0.0611568231535,5
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_73,0.0549299015122,6
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,weight,0.0297562597448,7
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,name_volkswagen type 3,0.0169950131204,8
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,horsepower,0.0163880483661,9
DT_paramset-20,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,make_saab,0.0158870937777,10
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,cyli_4,0.57001348254,1
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,year_76,0.0708865487084,2
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,year_73,0.0293106134616,3
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,make_volvo,0.028260984839,4
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_chevrolet citation,0.0274356151776,5
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_audi 100ls,0.0251227983208,6
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,cyli_5,0.0178391541299,7
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,horsepower,0.0161862319463,8
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,basi_omega,0.0161347381013,9
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",1,name_datsun 280-zx,0.0151324175213,10
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,displacement,0.373050325041,1
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,acceleration,0.176693392448,2
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,weight,0.0637513851438,3
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_toyota,0.0508670997215,4
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_amc,0.047753388075,5
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,cyli_8,0.046249278566,6
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,year_80,0.0286284454069,7
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,make_renault,0.0199311097807,8
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,year_82,0.0173265312033,9
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",2,name_oldsmobile cutlass ls,0.0168330523841,10
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,cyli_6,0.266000111226,1
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,acceleration,0.197673272119,2
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,displacement,0.111716379648,3
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_78,0.0755945335098,4
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_79,0.0624238860674,5
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,year_73,0.0560679534494,6
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,weight,0.0303727576469,7
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,name_volkswagen type 3,0.0173471202073,8
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,horsepower,0.0167275801999,9
DT_paramset-21,DT,"{'criterion': 'gini', 'min_samples_split': 10, 'random_state': 1, 'max_depth': 20, 'max_features': 'sqrt'}",3,make_saab,0.0162162467045,10
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,orig_1,0.425791824499,1
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,cyli_6,0.0476240807226,2
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,acceleration,0.0363499218764,3
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,make_peugeot,0.0274643854177,4
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,full_280s,0.023404302826,5
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,make_oldsmobile,0.0223144321255,6
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,full_5000,0.0217478165072,7
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,basi_rx-4,0.0203375025623,8
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,name_maxda rx3,0.0203300077282,9
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,full_opel isuzu deluxe,0.0185199057567,10
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,orig_1,0.370339571991,1
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,year_82,0.180345103649,2
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,year_74,0.0466387793453,3
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,year_81,0.0384811931427,4
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,displacement,0.0355155171268,5
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,weight,0.0291009400437,6
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,cyli_4,0.0284683109123,7
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,basi_reliant,0.0277393987132,8
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,basi_264gl,0.0148127796617,9
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,full_245,0.014455845212,10
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,orig_1,0.171229798919,1
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,orig_2,0.170050386288,2
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_73,0.0632774808868,3
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,weight,0.0605746165245,4
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,basi_corolla,0.0591282861803,5
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_70,0.0568978297478,6
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_78,0.0568572474526,7
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,basi_civic,0.0349300547178,8
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,make_toyota,0.0189514382498,9
DT_paramset-22,DT,"{'criterion': 'gini', 'min_samples_split': 2, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,make_datsun,0.0181206117808,10
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,weight,0.410554195682,1
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,orig_1,0.249218498845,2
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,year_73,0.049552571921,3
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,year_81,0.0431226464335,4
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,displacement,0.0208645624954,5
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,basi_aries,0.0199582007037,6
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,cyli_6,0.0170678899931,7
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,make_peugeot,0.0160750688756,8
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,full_280s,0.0136986782771,9
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",1,name_ford maverick,0.0129205423804,10
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,displacement,0.447636008823,1
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,orig_1,0.353380161092,2
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,year_72,0.025332238208,3
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,weight,0.0190152388239,4
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,basi_264gl,0.0141344400085,5
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,full_245,0.0137938510926,6
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,full_type 3,0.0134654260666,7
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,full_320i,0.0130589167644,8
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,make_peugeot,0.0128277404765,9
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",2,basi_matador,0.0127173536262,10
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,orig_1,0.190184195804,1
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,orig_2,0.188874227305,2
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,weight,0.119914702958,3
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_73,0.0697069814418,4
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,basi_corolla,0.0656735312862,5
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_70,0.0631961729902,6
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_78,0.0631510984107,7
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,basi_civic,0.0387966604401,8
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,year_72,0.0326414993045,9
DT_paramset-23,DT,"{'criterion': 'gini', 'min_samples_split': 5, 'random_state': 1, 'max_depth': 20, 'max_features': 'log2'}",3,full_pinto,0.0170068798226,10
