model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
RF_paramset-4,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.8,0.946078431373,0.725190839695,0.965517241379,0.444444444444
RF_paramset-4,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.9,0.946078431373,0.618320610687,1.0,0.206349206349
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.5,0.901494565217,0.887218045113,0.865671641791,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.6,0.901494565217,0.887218045113,0.865671641791,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.7,0.901494565217,0.887218045113,0.865671641791,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.8,0.901494565217,0.887218045113,0.865671641791,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.9,0.901494565217,0.834586466165,0.862068965517,0.78125
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.5,0.809782608696,0.827067669173,0.773333333333,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.6,0.809782608696,0.834586466165,0.783783783784,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.7,0.809782608696,0.834586466165,0.783783783784,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.8,0.809782608696,0.834586466165,0.783783783784,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.9,0.809782608696,0.834586466165,0.783783783784,0.90625
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.5,0.886554621849,0.87786259542,0.873015873016,0.873015873016
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.6,0.886554621849,0.87786259542,0.873015873016,0.873015873016
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.7,0.886554621849,0.87786259542,0.873015873016,0.873015873016
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.8,0.886554621849,0.87786259542,0.873015873016,0.873015873016
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.9,0.886554621849,0.549618320611,1.0,0.0634920634921
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.5,0.909420289855,0.872180451128,0.840579710145,0.90625
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.6,0.909420289855,0.857142857143,0.857142857143,0.84375
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.7,0.909420289855,0.796992481203,0.836363636364,0.71875
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.8,0.909420289855,0.669172932331,0.8125,0.40625
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.9,0.909420289855,0.548872180451,0.833333333333,0.078125
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",2,0.5,0.923233695652,0.887218045113,0.845070422535,0.9375
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",2,0.6,0.923233695652,0.87969924812,0.842857142857,0.921875
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",2,0.7,0.923233695652,0.864661654135,0.859375,0.859375
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",2,0.8,0.923233695652,0.789473684211,0.875,0.65625
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",2,0.9,0.923233695652,0.646616541353,0.869565217391,0.3125
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",3,0.5,0.954715219421,0.87786259542,0.873015873016,0.873015873016
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",3,0.6,0.954715219421,0.870229007634,0.896551724138,0.825396825397
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",3,0.7,0.954715219421,0.809160305344,0.931818181818,0.650793650794
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",3,0.8,0.954715219421,0.557251908397,1.0,0.0793650793651
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",3,0.9,0.954715219421,0.519083969466,0.0,0.0
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",1,0.5,0.923913043478,0.902255639098,0.859154929577,0.953125
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",1,0.6,0.923913043478,0.894736842105,0.878787878788,0.90625
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",1,0.7,0.923913043478,0.796992481203,0.862745098039,0.6875
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",1,0.8,0.923913043478,0.616541353383,0.882352941176,0.234375
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",1,0.9,0.923913043478,0.518796992481,0.0,0.0
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",2,0.5,0.91553442029,0.87969924812,0.833333333333,0.9375
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",2,0.6,0.91553442029,0.84962406015,0.84375,0.84375
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",2,0.7,0.91553442029,0.796992481203,0.862745098039,0.6875
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",2,0.8,0.91553442029,0.691729323308,0.870967741935,0.421875
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",2,0.9,0.91553442029,0.571428571429,1.0,0.109375
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",3,0.5,0.94421101774,0.862595419847,0.857142857143,0.857142857143
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",3,0.6,0.94421101774,0.885496183206,0.913793103448,0.84126984127
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",3,0.7,0.94421101774,0.770992366412,0.923076923077,0.571428571429
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",3,0.8,0.94421101774,0.702290076336,0.961538461538,0.396825396825
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",3,0.9,0.94421101774,0.549618320611,1.0,0.0634920634921
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",1,0.5,0.937047101449,0.902255639098,0.859154929577,0.953125
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",1,0.6,0.937047101449,0.887218045113,0.865671641791,0.90625
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",1,0.7,0.937047101449,0.827067669173,0.872727272727,0.75
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",1,0.8,0.937047101449,0.654135338346,0.909090909091,0.3125
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",1,0.9,0.937047101449,0.518796992481,0.0,0.0
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",2,0.5,0.90964673913,0.864661654135,0.828571428571,0.90625
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",2,0.6,0.90964673913,0.842105263158,0.84126984127,0.828125
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",2,0.7,0.90964673913,0.759398496241,0.847826086957,0.609375
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",2,0.8,0.90964673913,0.639097744361,0.833333333333,0.3125
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",2,0.9,0.90964673913,0.571428571429,1.0,0.109375
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.5,0.946545284781,0.870229007634,0.859375,0.873015873016
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.6,0.946545284781,0.885496183206,0.913793103448,0.84126984127
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.7,0.946545284781,0.847328244275,0.938775510204,0.730158730159
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.8,0.946545284781,0.725190839695,0.965517241379,0.444444444444
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",3,0.9,0.946545284781,0.618320610687,1.0,0.206349206349
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.5,0.923233695652,0.90977443609,0.871428571429,0.953125
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.6,0.923233695652,0.90977443609,0.871428571429,0.953125
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.7,0.923233695652,0.90977443609,0.871428571429,0.953125
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.8,0.923233695652,0.834586466165,0.862068965517,0.78125
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",1,0.9,0.923233695652,0.834586466165,0.862068965517,0.78125
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.5,0.888134057971,0.87969924812,0.842857142857,0.921875
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.6,0.888134057971,0.87969924812,0.842857142857,0.921875
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.7,0.888134057971,0.87969924812,0.842857142857,0.921875
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.8,0.888134057971,0.857142857143,0.846153846154,0.859375
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",2,0.9,0.888134057971,0.857142857143,0.846153846154,0.859375
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.5,0.823529411765,0.839694656489,0.8,0.888888888889
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.6,0.823529411765,0.847328244275,0.820895522388,0.873015873016
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.7,0.823529411765,0.847328244275,0.820895522388,0.873015873016
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.8,0.823529411765,0.847328244275,0.820895522388,0.873015873016
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",3,0.9,0.823529411765,0.488549618321,0.0,0.0
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.5,0.910099637681,0.87969924812,0.842857142857,0.921875
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",1,0.6,0.910099637681,0.84962406015,0.854838709677,0.828125
