model_id,model_type,params,threshold,min_samples_split,random_state,max_features,n_estimators,max_depth,roc_auc_avg,roc_auc_std,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std
RF_paramset-4,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.8,2,1,sqrt,1000,10,0.931376989201,0.0161011194695,0.677820505462,0.0356753010437,0.905172413793,0.0545724886331,0.366898148148,0.0562980856806
RF_paramset-4,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.9,2,1,sqrt,1000,10,0.931376989201,0.0161011194695,0.572021657196,0.0409244161202,0.666666666667,0.471404520791,0.11044973545,0.0848676671417
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.5,5,1,sqrt,1,10,0.865943931921,0.0401776981815,0.864049436569,0.0264275039749,0.837340282713,0.045358950677,0.895171957672,0.0156667177049
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.6,5,1,sqrt,1,10,0.865943931921,0.0401776981815,0.866555702233,0.0229260426994,0.840823766197,0.0404446463564,0.895171957672,0.0156667177049
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.7,5,1,sqrt,1,10,0.865943931921,0.0401776981815,0.866555702233,0.0229260426994,0.840823766197,0.0404446463564,0.895171957672,0.0156667177049
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.8,5,1,sqrt,1,10,0.865943931921,0.0401776981815,0.866555702233,0.0229260426994,0.840823766197,0.0404446463564,0.895171957672,0.0156667177049
RF_paramset-5,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.9,5,1,sqrt,1,10,0.865943931921,0.0401776981815,0.739597084314,0.134335272096,0.881950916434,0.0893824442789,0.583664021164,0.371340274466
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.5,5,1,sqrt,10,10,0.929123068309,0.018954703793,0.879087030553,0.006199824689,0.852888668565,0.0143496781308,0.905588624339,0.0263296882062
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.6,5,1,sqrt,10,10,0.929123068309,0.018954703793,0.869023704299,0.00924796412112,0.865517241379,0.0227064564714,0.863673941799,0.0418308668832
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.7,5,1,sqrt,10,10,0.929123068309,0.018954703793,0.823604813561,0.0294534899411,0.875852272727,0.0406736437953,0.742972883598,0.0868585281805
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.8,5,1,sqrt,10,10,0.929123068309,0.018954703793,0.671966174979,0.0948247152869,0.895833333333,0.0779511955578,0.380621693122,0.236208467953
RF_paramset-6,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.9,5,1,sqrt,10,10,0.929123068309,0.018954703793,0.571524230423,0.054473086621,0.567632850242,0.401649496336,0.130208333333,0.1327869665
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.5,5,1,sqrt,100,10,0.927886160503,0.0120395474584,0.881516769022,0.016242142396,0.849877040018,0.0117269712492,0.915922619048,0.0420502117588
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.6,5,1,sqrt,100,10,0.927886160503,0.0120395474584,0.876619028487,0.0194575380569,0.878776994079,0.0285949782774,0.863756613757,0.0300644164271
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.7,5,1,sqrt,100,10,0.927886160503,0.0120395474584,0.788325776273,0.0122565716535,0.882855706385,0.0284406950703,0.64880952381,0.0547165961632
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.8,5,1,sqrt,100,10,0.927886160503,0.0120395474584,0.670186917676,0.0381773694075,0.904953048217,0.0402809917209,0.351025132275,0.0831156249837
RF_paramset-7,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.9,5,1,sqrt,100,10,0.927886160503,0.0120395474584,0.546614628173,0.0215914705662,0.666666666667,0.471404520791,0.0576223544974,0.0448446412184
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.5,5,1,sqrt,1000,10,0.931079708453,0.0156435929835,0.879048766956,0.0165663925305,0.84903378605,0.0144693506632,0.910796957672,0.0328620771771
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.6,5,1,sqrt,1000,10,0.931079708453,0.0156435929835,0.871606497159,0.0208723630318,0.873578195503,0.0301307272061,0.858548280423,0.0341544262718
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.7,5,1,sqrt,1000,10,0.931079708453,0.0156435929835,0.811264803229,0.0375961706947,0.886442956629,0.0383756814136,0.696511243386,0.0621447915802
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.8,5,1,sqrt,1000,10,0.931079708453,0.0156435929835,0.672807974134,0.0375455790694,0.902647161268,0.0541558725722,0.356481481481,0.0621992076044
RF_paramset-8,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.9,5,1,sqrt,1000,10,0.931079708453,0.0156435929835,0.569515391532,0.0406528624509,0.666666666667,0.471404520791,0.105241402116,0.0842924026384
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.5,10,1,sqrt,1,10,0.878299055129,0.0412939181725,0.8763894469,0.0287055159083,0.838095238095,0.0293543523951,0.921296296296,0.0262274749852
