model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",2,0.7,0.919157608696,0.518796992481,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",2,0.8,0.919157608696,0.518796992481,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",2,0.9,0.919157608696,0.518796992481,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",3,0.5,0.958333333333,0.519083969466,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",3,0.6,0.958333333333,0.519083969466,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",3,0.7,0.958333333333,0.519083969466,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",3,0.8,0.958333333333,0.519083969466,0.0,0.0
LR_paramset-3,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l1'}",3,0.9,0.958333333333,0.519083969466,0.0,0.0
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",1,0.5,0.927536231884,0.902255639098,0.849315068493,0.96875
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",1,0.6,0.927536231884,0.887218045113,0.888888888889,0.875
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",1,0.7,0.927536231884,0.781954887218,0.888888888889,0.625
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",1,0.8,0.927536231884,0.518796992481,0.5,0.046875
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",1,0.9,0.927536231884,0.518796992481,0.0,0.0
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",2,0.5,0.870471014493,0.864661654135,0.810810810811,0.9375
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",2,0.6,0.870471014493,0.834586466165,0.828125,0.828125
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",2,0.7,0.870471014493,0.736842105263,0.822222222222,0.578125
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",2,0.8,0.870471014493,0.518796992481,0.5,0.09375
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",2,0.9,0.870471014493,0.518796992481,0.0,0.0
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",3,0.5,0.84243697479,0.854961832061,0.814285714286,0.904761904762
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",3,0.6,0.84243697479,0.801526717557,0.793650793651,0.793650793651
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",3,0.7,0.84243697479,0.778625954198,0.814814814815,0.698412698413
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",3,0.8,0.84243697479,0.557251908397,0.631578947368,0.190476190476
LR_paramset-4,LR,"{'C': 0.0001, 'random_state': 1, 'penalty': 'l2'}",3,0.9,0.84243697479,0.503816793893,0.25,0.015873015873
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",1,0.5,0.926630434783,0.917293233083,0.87323943662,0.96875
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",1,0.6,0.926630434783,0.812030075188,0.882352941176,0.703125
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",1,0.7,0.926630434783,0.518796992481,0.5,0.046875
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",1,0.8,0.926630434783,0.511278195489,0.0,0.0
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",1,0.9,0.926630434783,0.518796992481,0.0,0.0
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",2,0.5,0.871150362319,0.864661654135,0.810810810811,0.9375
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",2,0.6,0.871150362319,0.796992481203,0.849056603774,0.703125
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",2,0.7,0.871150362319,0.541353383459,0.588235294118,0.15625
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",2,0.8,0.871150362319,0.518796992481,0.0,0.0
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",2,0.9,0.871150362319,0.518796992481,0.0,0.0
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",3,0.5,0.839869281046,0.854961832061,0.814285714286,0.904761904762
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",3,0.6,0.839869281046,0.770992366412,0.789473684211,0.714285714286
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",3,0.7,0.839869281046,0.572519083969,0.64,0.253968253968
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",3,0.8,0.839869281046,0.503816793893,0.333333333333,0.031746031746
LR_paramset-5,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l1'}",3,0.9,0.839869281046,0.511450381679,0.0,0.0
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",1,0.5,0.932971014493,0.90977443609,0.851351351351,0.984375
