model_id,model_type,params,split,feature,score,rank
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,year_76,0.0120069671475,9
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,year_81,0.0117956611267,10
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,displacement,0.263283952612,1
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,weight,0.250171863878,2
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,cyli_4,0.142709991924,3
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_72,0.042730575781,4
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,horsepower,0.0328497507482,5
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_78,0.0222133962035,6
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_81,0.0187115663377,7
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_82,0.0161912681764,8
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_77,0.015807477489,9
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,acceleration,0.0145665367783,10
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,displacement,0.315750160158,1
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,cyli_4,0.218941999353,2
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,weight,0.105472350727,3
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_72,0.0429940717339,4
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_73,0.0362414140517,5
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,horsepower,0.0328854530093,6
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,acceleration,0.0257604857387,7
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_79,0.0212596505115,8
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_75,0.0192884622547,9
GB_paramset-59,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,make_volvo,0.00830492494462,10
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,displacement,0.614889137091,1
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,year_73,0.0966019499934,2
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,year_75,0.0714525372214,3
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,horsepower,0.0706828877949,4
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,orig_2,0.0435645726766,5
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,basi_cutlass,0.0260926325815,6
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,full_fairmont 4,0.00758765341581,7
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,name_toyota celica gt liftback,0.00727730436619,8
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,full_celica gt liftback,0.00727654625135,9
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",1,name_ford fairmont 4,0.00697255694286,10
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,displacement,0.715069092805,1
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_72,0.0465084200241,2
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_78,0.0424910814174,3
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_76,0.0306678478617,4
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_77,0.0241574682151,5
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,year_71,0.0168975228461,6
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,cyli_3,0.0097306662662,7
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,cyli_4,0.00920059106104,8
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,horsepower,0.00862042283132,9
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",2,full_cutlass ciera (diesel),0.00750193244208,10
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,displacement,0.665113224638,1
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_72,0.0576171044526,2
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_73,0.051690328975,3
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,weight,0.0505039977007,4
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,year_75,0.0360098283414,5
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,acceleration,0.0301575181827,6
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,orig_2,0.0268908514493,7
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,horsepower,0.0165050017568,8
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,full_vega (sw),0.0075303527396,9
GB_paramset-60,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 20, 'n_estimators': 1000}",3,name_chevrolet vega (sw),0.0072984033343,10
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,weight,0.852272727273,1
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,make_toyota,0.147727272727,2
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_82,0.0,3
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_81,0.0,4
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_80,0.0,5
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_79,0.0,6
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_78,0.0,7
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_77,0.0,8
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_76,0.0,9
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_75,0.0,10
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,cyli_4,1.0,1
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_82,0.0,2
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_81,0.0,3
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_80,0.0,4
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_79,0.0,5
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_78,0.0,6
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_77,0.0,7
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_76,0.0,8
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_75,0.0,9
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_74,0.0,10
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,weight,0.855555555556,1
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,acceleration,0.144444444444,2
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_82,0.0,3
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_81,0.0,4
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_80,0.0,5
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_79,0.0,6
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_78,0.0,7
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_77,0.0,8
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_76,0.0,9
GB_paramset-61,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_75,0.0,10
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,cyli_4,0.601030629643,1
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_73,0.0941643714342,2
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,weight,0.0661400414142,3
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,basi_cutlass,0.0531007484961,4
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,displacement,0.0404411764706,5
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,full_century limited,0.0298167996012,6
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,name_toyota celica gt liftback,0.0298079361055,7
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,basi_benz,0.0288229062812,8
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,horsepower,0.0287974975934,9
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,name_chevrolet citation,0.0278778929605,10
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,cyli_4,0.750487151382,1
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,displacement,0.117982736573,2
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,name_oldsmobile cutlass ls,0.0298416745731,3
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,name_buick century limited,0.0288943198247,4
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_78,0.0278033088235,5
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,acceleration,0.0247702205882,6
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_82,0.0202205882353,7
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_81,0.0,8
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_80,0.0,9
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_79,0.0,10
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,cyli_4,0.658257918552,1
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,displacement,0.0607950872657,2
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_75,0.0508529411765,3
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_72,0.0417828054299,4
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,full_citation,0.0295433977787,5
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,full_610,0.029476405947,6
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,cyli_5,0.0284882764295,7
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_73,0.0283499689469,8
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,basi_capri,0.0283204684589,9
GB_paramset-62,GB,"{'subsample': 0.5, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,name_datsun 710,0.02407239819,10
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,displacement,0.609109632521,1
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_73,0.0966019499934,2
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_75,0.0714525372214,3
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,horsepower,0.0698104238601,4
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,orig_2,0.0434507730329,5
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,basi_cutlass,0.0260926325815,6
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,year_76,0.0186288946452,7
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,full_fairmont 4,0.0147853451947,8
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,name_toyota celica gt liftback,0.0145347461236,9
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",1,basi_810,0.0142904646762,10
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,displacement,0.714629067516,1
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_72,0.0465084200241,2
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_78,0.0424910814174,3
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_76,0.0299547034281,4
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_77,0.0241574682151,5
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,cyli_3,0.0189312573272,6
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,year_71,0.0168975228461,7
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,horsepower,0.0150401868226,8
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,full_type 3,0.0150046937563,9
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",2,full_cutlass ciera (diesel),0.0147786183561,10
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,displacement,0.655891455314,1
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,weight,0.0691605118915,2
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_72,0.0576171044526,3
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_73,0.051690328975,4
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_75,0.0344135873994,5
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,orig_2,0.0268908514493,6
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,acceleration,0.0225883152174,7
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,horsepower,0.017793969903,8
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,name_chevrolet vega (sw),0.0149207219785,9
GB_paramset-63,GB,"{'subsample': 1.0, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 1}",3,year_79,0.0146637595656,10
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,weight,0.311489712238,1
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,displacement,0.231617918666,2
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,horsepower,0.145724067503,3
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,cyli_4,0.0731273132675,4
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,year_73,0.0433781304432,5
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,full_610,0.0313888590251,6
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,acceleration,0.0281667913725,7
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,basi_504,0.0272596583365,8
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,orig_2,0.0152079291957,9
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",1,year_75,0.0148158094339,10
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,displacement,0.333695460081,1
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,weight,0.254328873978,2
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,year_72,0.145410008744,3
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,cyli_4,0.100000203239,4
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,horsepower,0.0710351846124,5
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,make_ford,0.0330055275075,6
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,year_81,0.0143570097382,7
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,basi_cutlass,0.0142252727521,8
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,year_82,0.0120554423117,9
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",2,name_dodge colt hardtop,0.0115965538277,10
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",3,weight,0.391847251,1
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",3,displacement,0.369487773451,2
GB_paramset-64,GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'random_state': 1, 'max_depth': 50, 'n_estimators': 10}",3,cyli_4,0.112580149466,3
